,produto,submercado,expiracao,data,volume,VWAP,M,H,h,h_cresc
6576,SE CON MEN MAR/19,SE,2019-04-01,2019-03-20,28.0,227.33928571428572,0,107,6,100
5879,SE CON MEN MAI/19,SE,2019-06-01,2019-03-20,40.0,224.6,2,79,44,34
6577,SE CON MEN MAR/19,SE,2019-04-01,2019-03-21,54.1,226.25231053604435,0,107,5,101
577,SE CON MEN ABR/19,SE,2019-05-01,2019-03-21,105.3,191.44150047483382,1,101,26,74
8222,SE CON MEN OUT/19,SE,2019-11-01,2019-03-21,5.0,290.0,7,142,128,13
1180,SE CON MEN AGO/19,SE,2019-09-01,2019-03-21,3.4,330.0,5,88,84,3
5880,SE CON MEN MAI/19,SE,2019-06-01,2019-03-21,30.0,232.76666666666668,2,79,43,35
4365,SE CON MEN JUL/19,SE,2019-08-01,2019-03-21,9.2,330.0,4,86,78,7
5168,SE CON MEN JUN/19,SE,2019-07-01,2019-03-21,36.0,271.8611111111111,3,102,66,35
5881,SE CON MEN MAI/19,SE,2019-06-01,2019-03-22,101.0,262.04455445544556,2,79,42,36
6578,SE CON MEN MAR/19,SE,2019-04-01,2019-03-22,7.0,224.64285714285714,0,107,4,102
578,SE CON MEN ABR/19,SE,2019-05-01,2019-03-22,107.3,204.15509785647714,1,101,25,75
5169,SE CON MEN JUN/19,SE,2019-07-01,2019-03-22,84.9,280.63722025912836,3,102,65,36
5170,SE CON MEN JUN/19,SE,2019-07-01,2019-03-25,56.5,308.070796460177,3,102,64,37
6579,SE CON MEN MAR/19,SE,2019-04-01,2019-03-25,5.2,226.09615384615384,0,107,3,103
5882,SE CON MEN MAI/19,SE,2019-06-01,2019-03-25,47.5,286.5157894736842,2,79,41,37
579,SE CON MEN ABR/19,SE,2019-05-01,2019-03-25,44.2,215.31447963800903,1,101,24,76
5171,SE CON MEN JUN/19,SE,2019-07-01,2019-03-26,80.8,300.0625,3,102,63,38
580,SE CON MEN ABR/19,SE,2019-05-01,2019-03-26,120.2,204.10133111480863,1,101,23,77
5883,SE CON MEN MAI/19,SE,2019-06-01,2019-03-26,122.0,269.68524590163935,2,79,40,38
6580,SE CON MEN MAR/19,SE,2019-04-01,2019-03-27,2.0,220.0,0,107,2,104
5172,SE CON MEN JUN/19,SE,2019-07-01,2019-03-27,22.1,286.06334841628956,3,102,62,39
581,SE CON MEN ABR/19,SE,2019-05-01,2019-03-27,72.0,209.09722222222223,1,101,22,78
5884,SE CON MEN MAI/19,SE,2019-06-01,2019-03-27,40.0,265.025,2,79,39,39
6581,SE CON MEN MAR/19,SE,2019-04-01,2019-03-28,29.6,228.81756756756755,0,107,1,105
5885,SE CON MEN MAI/19,SE,2019-06-01,2019-03-28,59.0,287.0762711864407,2,79,38,40
582,SE CON MEN ABR/19,SE,2019-05-01,2019-03-28,7.0,216.57142857142858,1,101,21,79
5173,SE CON MEN JUN/19,SE,2019-07-01,2019-03-28,38.5,309.961038961039,3,102,61,40
8223,SE CON MEN OUT/19,SE,2019-11-01,2019-03-29,20.0,303.5,7,142,127,14
5886,SE CON MEN MAI/19,SE,2019-06-01,2019-03-29,55.1,294.5716878402904,2,79,37,41
583,SE CON MEN ABR/19,SE,2019-05-01,2019-03-29,46.0,223.17391304347825,1,101,20,80
5174,SE CON MEN JUN/19,SE,2019-07-01,2019-03-29,34.0,311.2352941176471,3,102,60,41
6582,SE CON MEN MAR/19,SE,2019-04-01,2019-03-29,10.1,224.00000000000003,0,107,0,106
5887,SE CON MEN MAI/19,SE,2019-06-01,2019-04-01,135.5,284.5837269372694,1,79,36,42
584,SE CON MEN ABR/19,SE,2019-05-01,2019-04-01,79.9,223.72340425531914,0,101,19,81
5175,SE CON MEN JUN/19,SE,2019-07-01,2019-04-01,49.3,304.8843813387424,2,102,59,42
5888,SE CON MEN MAI/19,SE,2019-06-01,2019-04-02,148.2,257.20681511470985,1,79,35,43
585,SE CON MEN ABR/19,SE,2019-05-01,2019-04-02,194.09,201.8831985161523,0,101,18,82
9175,SE CON MEN SET/19,SE,2019-10-01,2019-04-02,2.0,335.0,5,111,107,3
5176,SE CON MEN JUN/19,SE,2019-07-01,2019-04-02,118.0,273.4728813559322,2,102,58,43
4366,SE CON MEN JUL/19,SE,2019-08-01,2019-04-02,7.0,335.0,3,86,77,8
5177,SE CON MEN JUN/19,SE,2019-07-01,2019-04-03,112.09,266.47149611918996,2,102,57,44
2053,SE CON MEN DEZ/19,SE,2020-01-01,2019-04-03,5.0,230.0,8,180,161,18
4367,SE CON MEN JUL/19,SE,2019-08-01,2019-04-03,5.0,325.0,3,86,76,9
5889,SE CON MEN MAI/19,SE,2019-06-01,2019-04-03,124.0,241.94112903225806,1,79,34,44
1181,SE CON MEN AGO/19,SE,2019-09-01,2019-04-03,14.3,345.44055944055935,4,88,83,4
586,SE CON MEN ABR/19,SE,2019-05-01,2019-04-03,179.5,196.29721448467967,0,101,17,83
4368,SE CON MEN JUL/19,SE,2019-08-01,2019-04-04,5.0,325.0,3,86,75,10
587,SE CON MEN ABR/19,SE,2019-05-01,2019-04-04,80.97,190.71816722242804,0,101,16,84
2054,SE CON MEN DEZ/19,SE,2020-01-01,2019-04-04,2.0,235.0,8,180,160,19
7252,SE CON MEN NOV/19,SE,2019-12-01,2019-04-04,2.0,260.0,7,147,131,15
5890,SE CON MEN MAI/19,SE,2019-06-01,2019-04-04,105.53999999999999,232.06462004927042,1,79,33,45
5178,SE CON MEN JUN/19,SE,2019-07-01,2019-04-04,60.5,261.73801652892564,2,102,56,45
5891,SE CON MEN MAI/19,SE,2019-06-01,2019-04-05,52.0,231.125,1,79,32,46
588,SE CON MEN ABR/19,SE,2019-05-01,2019-04-05,25.5,189.9450980392157,0,101,15,85
5179,SE CON MEN JUN/19,SE,2019-07-01,2019-04-05,59.6,264.31711409395973,2,102,55,46
4369,SE CON MEN JUL/19,SE,2019-08-01,2019-04-05,7.0,322.2857142857143,3,86,74,11
589,SE CON MEN ABR/19,SE,2019-05-01,2019-04-08,66.0,198.5401515151515,0,101,14,86
4370,SE CON MEN JUL/19,SE,2019-08-01,2019-04-08,7.0,320.0,3,86,73,12
5180,SE CON MEN JUN/19,SE,2019-07-01,2019-04-08,48.5,277.57711340206185,2,102,54,47
5892,SE CON MEN MAI/19,SE,2019-06-01,2019-04-08,119.72,245.36501837621114,1,79,31,47
590,SE CON MEN ABR/19,SE,2019-05-01,2019-04-09,80.45,193.67569919204476,0,101,13,87
4371,SE CON MEN JUL/19,SE,2019-08-01,2019-04-09,5.0,329.0,3,86,72,13
8224,SE CON MEN OUT/19,SE,2019-11-01,2019-04-09,27.0,296.1111111111111,6,142,126,15
2055,SE CON MEN DEZ/19,SE,2020-01-01,2019-04-09,4.0,230.0,8,180,159,20
5181,SE CON MEN JUN/19,SE,2019-07-01,2019-04-09,157.78,268.1194701483078,2,102,53,48
5893,SE CON MEN MAI/19,SE,2019-06-01,2019-04-09,141.49,229.7063396706481,1,79,30,48
5894,SE CON MEN MAI/19,SE,2019-06-01,2019-04-10,135.83,220.44872266804097,1,79,29,49
4372,SE CON MEN JUL/19,SE,2019-08-01,2019-04-10,5.0,320.0,3,86,71,14
8225,SE CON MEN OUT/19,SE,2019-11-01,2019-04-10,5.0,295.0,6,142,125,16
5182,SE CON MEN JUN/19,SE,2019-07-01,2019-04-10,59.38,258.01347254968005,2,102,52,49
591,SE CON MEN ABR/19,SE,2019-05-01,2019-04-10,67.78,193.30303924461492,0,101,12,88
5895,SE CON MEN MAI/19,SE,2019-06-01,2019-04-11,202.3,214.96599110232324,1,79,28,50
592,SE CON MEN ABR/19,SE,2019-05-01,2019-04-11,43.61,192.25911488190778,0,101,11,89
5183,SE CON MEN JUN/19,SE,2019-07-01,2019-04-11,154.5,256.44090614886727,2,102,51,50
5896,SE CON MEN MAI/19,SE,2019-06-01,2019-04-12,131.6,197.8648936170213,1,79,27,51
593,SE CON MEN ABR/19,SE,2019-05-01,2019-04-12,27.5,188.8181818181818,0,101,10,90
4373,SE CON MEN JUL/19,SE,2019-08-01,2019-04-12,8.0,311.5,3,86,70,15
5184,SE CON MEN JUN/19,SE,2019-07-01,2019-04-12,193.0,240.7548186528498,2,102,50,51
594,SE CON MEN ABR/19,SE,2019-05-01,2019-04-15,40.17,182.56111526014436,0,101,9,91
4374,SE CON MEN JUL/19,SE,2019-08-01,2019-04-15,18.0,277.05555555555554,3,86,69,16
8226,SE CON MEN OUT/19,SE,2019-11-01,2019-04-15,6.0,280.0,6,142,124,17
5185,SE CON MEN JUN/19,SE,2019-07-01,2019-04-15,190.0,221.213,2,102,49,52
5897,SE CON MEN MAI/19,SE,2019-06-01,2019-04-15,318.3,160.91764059063775,1,79,26,52
8227,SE CON MEN OUT/19,SE,2019-11-01,2019-04-16,4.0,245.0,6,142,123,18
4375,SE CON MEN JUL/19,SE,2019-08-01,2019-04-16,47.0,260.93829787234046,3,86,68,17
9176,SE CON MEN SET/19,SE,2019-10-01,2019-04-16,5.0,302.0,5,111,106,4
595,SE CON MEN ABR/19,SE,2019-05-01,2019-04-16,92.07000000000001,177.1456500488759,0,101,8,92
7253,SE CON MEN NOV/19,SE,2019-12-01,2019-04-16,5.0,245.0,7,147,130,16
5186,SE CON MEN JUN/19,SE,2019-07-01,2019-04-16,254.59,204.73278604815584,2,102,48,53
5898,SE CON MEN MAI/19,SE,2019-06-01,2019-04-16,170.09,149.86416015050852,1,79,25,53
596,SE CON MEN ABR/19,SE,2019-05-01,2019-04-17,14.0,178.82142857142858,0,101,7,93
5899,SE CON MEN MAI/19,SE,2019-06-01,2019-04-17,76.6,154.51566579634465,1,79,24,54
4376,SE CON MEN JUL/19,SE,2019-08-01,2019-04-17,102.7,267.1285296981499,3,86,67,18
5187,SE CON MEN JUN/19,SE,2019-07-01,2019-04-17,131.6,204.50843465045588,2,102,47,54
7254,SE CON MEN NOV/19,SE,2019-12-01,2019-04-17,2.0,250.0,7,147,129,17
4377,SE CON MEN JUL/19,SE,2019-08-01,2019-04-18,9.0,270.8888888888889,3,86,66,19
5188,SE CON MEN JUN/19,SE,2019-07-01,2019-04-18,114.1,210.96757230499563,2,102,46,55
597,SE CON MEN ABR/19,SE,2019-05-01,2019-04-18,24.4,176.9344262295082,0,101,6,94
5900,SE CON MEN MAI/19,SE,2019-06-01,2019-04-18,162.1,155.91745835903765,1,79,23,55
598,SE CON MEN ABR/19,SE,2019-05-01,2019-04-22,5.0,177.9,0,101,5,95
5901,SE CON MEN MAI/19,SE,2019-06-01,2019-04-22,80.3,162.986301369863,1,79,22,56
5189,SE CON MEN JUN/19,SE,2019-07-01,2019-04-22,93.5,222.74064171122996,2,102,45,56
5190,SE CON MEN JUN/19,SE,2019-07-01,2019-04-23,117.3,217.71270247229324,2,102,44,57
599,SE CON MEN ABR/19,SE,2019-05-01,2019-04-23,7.0,175.97142857142856,0,101,4,96
5902,SE CON MEN MAI/19,SE,2019-06-01,2019-04-23,220.92000000000002,156.66010320478006,1,79,21,57
2056,SE CON MEN DEZ/19,SE,2020-01-01,2019-04-24,2.3,219.0,8,180,158,21
4378,SE CON MEN JUL/19,SE,2019-08-01,2019-04-24,85.9,257.51862630966235,3,86,65,20
5191,SE CON MEN JUN/19,SE,2019-07-01,2019-04-24,146.1,202.61601642710474,2,102,43,58
5903,SE CON MEN MAI/19,SE,2019-06-01,2019-04-24,100.9,147.01655104063428,1,79,20,58
600,SE CON MEN ABR/19,SE,2019-05-01,2019-04-24,8.0,174.625,0,101,3,97
8228,SE CON MEN OUT/19,SE,2019-11-01,2019-04-24,4.0,280.0,6,142,122,19
5904,SE CON MEN MAI/19,SE,2019-06-01,2019-04-25,137.3,162.0163874726875,1,79,19,59
601,SE CON MEN ABR/19,SE,2019-05-01,2019-04-25,16.8,175.44642857142856,0,101,2,98
5192,SE CON MEN JUN/19,SE,2019-07-01,2019-04-25,111.5,217.03130044843047,2,102,42,59
4379,SE CON MEN JUL/19,SE,2019-08-01,2019-04-25,15.0,266.54,3,86,64,21
4380,SE CON MEN JUL/19,SE,2019-08-01,2019-04-26,32.4,270.39814814814815,3,86,63,22
5193,SE CON MEN JUN/19,SE,2019-07-01,2019-04-26,123.8,225.6477382875606,2,102,41,60
5905,SE CON MEN MAI/19,SE,2019-06-01,2019-04-26,97.3,165.67934224049333,1,79,18,60
1182,SE CON MEN AGO/19,SE,2019-09-01,2019-04-26,6.0,310.8333333333333,4,88,82,5
602,SE CON MEN ABR/19,SE,2019-05-01,2019-04-26,51.4,178.55642023346303,0,101,1,99
7255,SE CON MEN NOV/19,SE,2019-12-01,2019-04-29,6.0,245.33333333333334,7,147,128,18
5194,SE CON MEN JUN/19,SE,2019-07-01,2019-04-29,131.9,210.6672782410918,2,102,40,61
5906,SE CON MEN MAI/19,SE,2019-06-01,2019-04-29,78.6,163.1351145038168,1,79,17,61
603,SE CON MEN ABR/19,SE,2019-05-01,2019-04-29,19.5,175.63641025641024,0,101,0,100
1183,SE CON MEN AGO/19,SE,2019-09-01,2019-04-29,7.0,292.85714285714283,4,88,81,6
2057,SE CON MEN DEZ/19,SE,2020-01-01,2019-04-29,5.0,222.0,8,180,157,22
4381,SE CON MEN JUL/19,SE,2019-08-01,2019-04-29,38.5,261.0779220779221,3,86,62,23
4382,SE CON MEN JUL/19,SE,2019-08-01,2019-04-30,126.0,250.0047619047619,3,86,61,24
1184,SE CON MEN AGO/19,SE,2019-09-01,2019-04-30,12.0,294.1666666666667,4,88,80,7
5907,SE CON MEN MAI/19,SE,2019-06-01,2019-04-30,224.77,155.6153846153846,1,79,16,62
9177,SE CON MEN SET/19,SE,2019-10-01,2019-04-30,11.0,302.27272727272725,5,111,105,5
5195,SE CON MEN JUN/19,SE,2019-07-01,2019-04-30,174.4,199.2214162844037,2,102,39,62
2058,SE CON MEN DEZ/19,SE,2020-01-01,2019-04-30,10.0,219.8,8,180,156,23
9178,SE CON MEN SET/19,SE,2019-10-01,2019-05-02,39.5,296.39240506329116,4,111,104,6
5196,SE CON MEN JUN/19,SE,2019-07-01,2019-05-02,219.4,192.3113035551504,1,102,38,63
5908,SE CON MEN MAI/19,SE,2019-06-01,2019-05-02,144.76,149.4641475545731,0,79,15,63
8229,SE CON MEN OUT/19,SE,2019-11-01,2019-05-02,8.0,274.375,5,142,121,20
4383,SE CON MEN JUL/19,SE,2019-08-01,2019-05-02,45.1,245.28270509977827,2,86,60,25
1185,SE CON MEN AGO/19,SE,2019-09-01,2019-05-02,20.0,289.275,3,88,79,8
5909,SE CON MEN MAI/19,SE,2019-06-01,2019-05-03,146.03,150.97712798739983,0,79,14,64
4384,SE CON MEN JUL/19,SE,2019-08-01,2019-05-03,106.0,241.62075471698114,2,86,59,26
2059,SE CON MEN DEZ/19,SE,2020-01-01,2019-05-03,5.0,215.0,7,180,155,24
8230,SE CON MEN OUT/19,SE,2019-11-01,2019-05-03,9.0,280.0,5,142,120,21
9179,SE CON MEN SET/19,SE,2019-10-01,2019-05-03,13.8,288.9130434782609,4,111,103,7
5197,SE CON MEN JUN/19,SE,2019-07-01,2019-05-03,154.1,188.3372809863725,1,102,37,64
1186,SE CON MEN AGO/19,SE,2019-09-01,2019-05-03,15.0,282.8,3,88,78,9
5198,SE CON MEN JUN/19,SE,2019-07-01,2019-05-06,212.7,182.8739304184297,1,102,36,65
1187,SE CON MEN AGO/19,SE,2019-09-01,2019-05-06,28.4,267.32394366197184,3,88,77,10
5910,SE CON MEN MAI/19,SE,2019-06-01,2019-05-06,99.6,145.52048192771085,0,79,13,65
9180,SE CON MEN SET/19,SE,2019-10-01,2019-05-06,57.2,276.4501748251749,4,111,102,8
2060,SE CON MEN DEZ/19,SE,2020-01-01,2019-05-06,23.7,210.62869198312237,7,180,154,25
4385,SE CON MEN JUL/19,SE,2019-08-01,2019-05-06,176.7,234.21363893604985,2,86,58,27
1188,SE CON MEN AGO/19,SE,2019-09-01,2019-05-07,28.0,265.0892857142857,3,88,76,11
9181,SE CON MEN SET/19,SE,2019-10-01,2019-05-07,26.0,271.5,4,111,101,9
5911,SE CON MEN MAI/19,SE,2019-06-01,2019-05-07,204.3,139.56529613313754,0,79,12,66
4386,SE CON MEN JUL/19,SE,2019-08-01,2019-05-07,162.4,224.02558497536947,2,86,57,28
8231,SE CON MEN OUT/19,SE,2019-11-01,2019-05-07,13.0,271.2307692307692,5,142,119,22
5199,SE CON MEN JUN/19,SE,2019-07-01,2019-05-07,180.3,171.9239046034387,1,102,35,66
9182,SE CON MEN SET/19,SE,2019-10-01,2019-05-08,1.0,274.0,4,111,100,10
1189,SE CON MEN AGO/19,SE,2019-09-01,2019-05-08,9.0,271.55555555555554,3,88,75,12
5200,SE CON MEN JUN/19,SE,2019-07-01,2019-05-08,84.5,174.4940828402367,1,102,34,67
4387,SE CON MEN JUL/19,SE,2019-08-01,2019-05-08,39.0,232.65384615384616,2,86,56,29
5912,SE CON MEN MAI/19,SE,2019-06-01,2019-05-08,93.0,140.1516129032258,0,79,11,67
5913,SE CON MEN MAI/19,SE,2019-06-01,2019-05-09,41.2,135.15169902912623,0,79,10,68
9183,SE CON MEN SET/19,SE,2019-10-01,2019-05-09,58.5,269.5297435897436,4,111,99,11
4388,SE CON MEN JUL/19,SE,2019-08-01,2019-05-09,166.5,215.13444444444443,2,86,55,30
2061,SE CON MEN DEZ/19,SE,2020-01-01,2019-05-09,10.0,206.0,7,180,153,26
5201,SE CON MEN JUN/19,SE,2019-07-01,2019-05-09,263.4,160.36908883826882,1,102,33,68
1190,SE CON MEN AGO/19,SE,2019-09-01,2019-05-09,24.0,261.87083333333334,3,88,74,13
5914,SE CON MEN MAI/19,SE,2019-06-01,2019-05-10,92.0,138.3869565217391,0,79,9,69
7256,SE CON MEN NOV/19,SE,2019-12-01,2019-05-10,2.0,230.0,6,147,127,19
5202,SE CON MEN JUN/19,SE,2019-07-01,2019-05-10,151.1,160.57379219060226,1,102,32,69
4389,SE CON MEN JUL/19,SE,2019-08-01,2019-05-10,57.2,220.78321678321677,2,86,54,31
8232,SE CON MEN OUT/19,SE,2019-11-01,2019-05-10,2.0,275.0,5,142,118,23
2062,SE CON MEN DEZ/19,SE,2020-01-01,2019-05-10,3.2,201.0,7,180,152,27
7257,SE CON MEN NOV/19,SE,2019-12-01,2019-05-13,10.0,225.0,6,147,126,20
2063,SE CON MEN DEZ/19,SE,2020-01-01,2019-05-13,4.0,200.0,7,180,151,28
4390,SE CON MEN JUL/19,SE,2019-08-01,2019-05-13,123.5,212.89085020242916,2,86,53,32
1191,SE CON MEN AGO/19,SE,2019-09-01,2019-05-13,68.1,255.5198237885463,3,88,73,14
5915,SE CON MEN MAI/19,SE,2019-06-01,2019-05-13,21.1,129.39241706161138,0,79,8,70
5203,SE CON MEN JUN/19,SE,2019-07-01,2019-05-13,187.1,146.79748797434527,1,102,31,70
9184,SE CON MEN SET/19,SE,2019-10-01,2019-05-13,62.17,262.4801351133987,4,111,98,12
8233,SE CON MEN OUT/19,SE,2019-11-01,2019-05-13,27.7,252.05415162454872,5,142,117,24
1192,SE CON MEN AGO/19,SE,2019-09-01,2019-05-14,56.5,258.46017699115043,3,88,72,15
4391,SE CON MEN JUL/19,SE,2019-08-01,2019-05-14,77.94,214.78675904541956,2,86,52,33
5204,SE CON MEN JUN/19,SE,2019-07-01,2019-05-14,178.10999999999999,156.94635337712646,1,102,30,71
5916,SE CON MEN MAI/19,SE,2019-06-01,2019-05-14,19.2,136.40364583333334,0,79,7,71
9185,SE CON MEN SET/19,SE,2019-10-01,2019-05-14,18.0,263.6666666666667,4,111,97,13
2064,SE CON MEN DEZ/19,SE,2020-01-01,2019-05-14,19.0,209.21052631578948,7,180,150,29
8234,SE CON MEN OUT/19,SE,2019-11-01,2019-05-14,20.0,257.0,5,142,116,25
5205,SE CON MEN JUN/19,SE,2019-07-01,2019-05-15,77.8,154.78663239074552,1,102,29,72
9186,SE CON MEN SET/19,SE,2019-10-01,2019-05-15,7.5,267.06666666666666,4,111,96,14
1193,SE CON MEN AGO/19,SE,2019-09-01,2019-05-15,15.0,259.93333333333334,3,88,71,16
4392,SE CON MEN JUL/19,SE,2019-08-01,2019-05-15,87.0,215.3637931034483,2,86,51,34
5917,SE CON MEN MAI/19,SE,2019-06-01,2019-05-15,15.56,137.67737789203085,0,79,6,72
2065,SE CON MEN DEZ/19,SE,2020-01-01,2019-05-15,7.0,212.71428571428572,7,180,149,30
7258,SE CON MEN NOV/19,SE,2019-12-01,2019-05-15,2.0,232.0,6,147,125,21
1194,SE CON MEN AGO/19,SE,2019-09-01,2019-05-16,31.7,254.87413249211357,3,88,70,17
4393,SE CON MEN JUL/19,SE,2019-08-01,2019-05-16,101.7,208.07767944936086,2,86,50,35
2066,SE CON MEN DEZ/19,SE,2020-01-01,2019-05-16,20.0,209.0,7,180,148,31
7259,SE CON MEN NOV/19,SE,2019-12-01,2019-05-16,10.0,234.0,6,147,124,22
8235,SE CON MEN OUT/19,SE,2019-11-01,2019-05-16,5.0,247.0,5,142,115,26
5918,SE CON MEN MAI/19,SE,2019-06-01,2019-05-16,8.0,135.25,0,79,5,73
5206,SE CON MEN JUN/19,SE,2019-07-01,2019-05-16,95.3,151.70020986358867,1,102,28,73
9187,SE CON MEN SET/19,SE,2019-10-01,2019-05-16,17.0,263.7647058823529,4,111,95,15
5207,SE CON MEN JUN/19,SE,2019-07-01,2019-05-17,130.6,146.66914241960185,1,102,27,74
4394,SE CON MEN JUL/19,SE,2019-08-01,2019-05-17,189.9,206.1835176408636,2,86,49,36
9188,SE CON MEN SET/19,SE,2019-10-01,2019-05-17,51.2,259.09083984374996,4,111,94,16
5919,SE CON MEN MAI/19,SE,2019-06-01,2019-05-17,17.8,134.61797752808988,0,79,4,74
1195,SE CON MEN AGO/19,SE,2019-09-01,2019-05-17,51.4,249.2636381322957,3,88,69,18
2067,SE CON MEN DEZ/19,SE,2020-01-01,2019-05-17,17.0,205.2058823529412,7,180,147,32
8236,SE CON MEN OUT/19,SE,2019-11-01,2019-05-17,1.0,253.0,5,142,114,27
5208,SE CON MEN JUN/19,SE,2019-07-01,2019-05-20,244.5,128.17370143149284,1,102,26,75
2068,SE CON MEN DEZ/19,SE,2020-01-01,2019-05-20,25.0,194.9404,7,180,146,33
8237,SE CON MEN OUT/19,SE,2019-11-01,2019-05-20,42.1,237.4418052256532,5,142,113,28
9189,SE CON MEN SET/19,SE,2019-10-01,2019-05-20,97.11,240.5396972505406,4,111,93,17
7260,SE CON MEN NOV/19,SE,2019-12-01,2019-05-20,16.2,219.9506172839506,6,147,123,23
4395,SE CON MEN JUL/19,SE,2019-08-01,2019-05-20,382.8,184.56483803552769,2,86,48,37
1196,SE CON MEN AGO/19,SE,2019-09-01,2019-05-20,182.04,232.26884201274441,3,88,68,19
5920,SE CON MEN MAI/19,SE,2019-06-01,2019-05-20,53.5,131.16822429906543,0,79,3,75
4396,SE CON MEN JUL/19,SE,2019-08-01,2019-05-21,257.9,168.05504071345484,2,86,47,38
5209,SE CON MEN JUN/19,SE,2019-07-01,2019-05-21,203.3,109.67289719626167,1,102,25,76
9190,SE CON MEN SET/19,SE,2019-10-01,2019-05-21,97.0,224.0911340206186,4,111,92,18
1197,SE CON MEN AGO/19,SE,2019-09-01,2019-05-21,239.8,210.53012510425353,3,88,67,20
8238,SE CON MEN OUT/19,SE,2019-11-01,2019-05-21,52.0,224.53846153846155,5,142,112,29
5921,SE CON MEN MAI/19,SE,2019-06-01,2019-05-21,16.4,130.45067073170733,0,79,2,76
7261,SE CON MEN NOV/19,SE,2019-12-01,2019-05-21,35.3,208.85269121813033,6,147,122,24
2069,SE CON MEN DEZ/19,SE,2020-01-01,2019-05-21,52.88,186.32204992435703,7,180,145,34
7262,SE CON MEN NOV/19,SE,2019-12-01,2019-05-22,16.080000000000002,207.18656716417908,6,147,121,25
5210,SE CON MEN JUN/19,SE,2019-07-01,2019-05-22,49.3,105.60933062880325,1,102,24,77
1198,SE CON MEN AGO/19,SE,2019-09-01,2019-05-22,86.3,211.14716106604868,3,88,66,21
5922,SE CON MEN MAI/19,SE,2019-06-01,2019-05-22,12.5,131.56,0,79,1,77
9191,SE CON MEN SET/19,SE,2019-10-01,2019-05-22,85.4,224.25351288056206,4,111,91,19
4397,SE CON MEN JUL/19,SE,2019-08-01,2019-05-22,54.8,166.67299270072994,2,86,46,39
2070,SE CON MEN DEZ/19,SE,2020-01-01,2019-05-22,20.08,184.2529880478088,7,180,144,35
8239,SE CON MEN OUT/19,SE,2019-11-01,2019-05-22,38.4,221.96614583333334,5,142,111,30
8240,SE CON MEN OUT/19,SE,2019-11-01,2019-05-23,14.0,226.42857142857142,5,142,110,31
5211,SE CON MEN JUN/19,SE,2019-07-01,2019-05-23,144.5,102.08546712802769,1,102,23,78
1199,SE CON MEN AGO/19,SE,2019-09-01,2019-05-23,92.1,207.42345276872967,3,88,65,22
2071,SE CON MEN DEZ/19,SE,2020-01-01,2019-05-23,19.0,185.73684210526315,7,180,143,36
7263,SE CON MEN NOV/19,SE,2019-12-01,2019-05-23,19.0,209.6578947368421,6,147,120,26
4398,SE CON MEN JUL/19,SE,2019-08-01,2019-05-23,94.7,165.31362196409714,2,86,45,40
9192,SE CON MEN SET/19,SE,2019-10-01,2019-05-23,82.97,224.17006146800048,4,111,90,20
8241,SE CON MEN OUT/19,SE,2019-11-01,2019-05-24,12.0,223.0,5,142,109,32
5212,SE CON MEN JUN/19,SE,2019-07-01,2019-05-24,76.1,100.3137976346912,1,102,22,79
2072,SE CON MEN DEZ/19,SE,2020-01-01,2019-05-24,7.0,184.42857142857142,7,180,142,37
4399,SE CON MEN JUL/19,SE,2019-08-01,2019-05-24,111.3,166.0008984725966,2,86,44,41
9193,SE CON MEN SET/19,SE,2019-10-01,2019-05-24,53.5,223.50934579439252,4,111,89,21
1200,SE CON MEN AGO/19,SE,2019-09-01,2019-05-24,98.0,206.48826530612243,3,88,64,23
2073,SE CON MEN DEZ/19,SE,2020-01-01,2019-05-27,4.0,181.1,7,180,141,38
9194,SE CON MEN SET/19,SE,2019-10-01,2019-05-27,108.0,216.49453703703708,4,111,88,22
8242,SE CON MEN OUT/19,SE,2019-11-01,2019-05-27,24.5,216.5673469387755,5,142,108,33
1201,SE CON MEN AGO/19,SE,2019-09-01,2019-05-27,163.8,198.92948717948718,3,88,63,24
7264,SE CON MEN NOV/19,SE,2019-12-01,2019-05-27,1.0,200.0,6,147,119,27
5213,SE CON MEN JUN/19,SE,2019-07-01,2019-05-27,126.6,88.81872037914692,1,102,21,80
4400,SE CON MEN JUL/19,SE,2019-08-01,2019-05-27,204.0,152.95357843137256,2,86,43,42
7265,SE CON MEN NOV/19,SE,2019-12-01,2019-05-28,1.0,199.0,6,147,118,28
5214,SE CON MEN JUN/19,SE,2019-07-01,2019-05-28,75.4,84.83687002652519,1,102,20,81
9195,SE CON MEN SET/19,SE,2019-10-01,2019-05-28,36.6,213.31256830601092,4,111,87,23
4401,SE CON MEN JUL/19,SE,2019-08-01,2019-05-28,202.2,145.99678536102869,2,86,42,43
2074,SE CON MEN DEZ/19,SE,2020-01-01,2019-05-28,8.0,177.375,7,180,140,39
8243,SE CON MEN OUT/19,SE,2019-11-01,2019-05-28,21.77,214.861506660542,5,142,107,34
1202,SE CON MEN AGO/19,SE,2019-09-01,2019-05-28,79.5,197.0290566037736,3,88,62,25
1203,SE CON MEN AGO/19,SE,2019-09-01,2019-05-29,71.9,201.0763560500695,3,88,61,26
2075,SE CON MEN DEZ/19,SE,2020-01-01,2019-05-29,6.0,185.0,7,180,139,40
9196,SE CON MEN SET/19,SE,2019-10-01,2019-05-29,47.3,216.6397463002114,4,111,86,24
8244,SE CON MEN OUT/19,SE,2019-11-01,2019-05-29,30.6,216.718954248366,5,142,106,35
